ID,collection_date,longitude,latitude
2088,2024-12-22,3996441.91618644,2957829.75522904
2089,2024-12-25,4008850.96750351,2956216.85512469
2090,2024-12-24,4009156.91023333,2976472.77649323
2091,2024-12-06,4009505.38829735,2951423.26713679
2092,2024-12-28,4002153.83390618,2958061.79385394
2093,2024-12-22,4028499.08895577,2959241.92399102
2094,2024-12-29,4004948.16745296,2974894.56495585
2095,2025-01-01,3994123.80354099,2958531.35133992
2096,2024-12-17,4013921.43507551,2958640.06367585
2097,2024-12-26,4003614.25853316,2953584.24167142
2098,2024-12-24,4013961.28184819,2959362.9634356
2099,2024-12-11,4023950.42644884,2966428.52645996
2100,2024-12-24,4011293.38932352,2961001.26360313
2101,2024-12-22,4010718.87560568,2957072.35545749
2102,2024-12-13,4010306.12296281,2952866.89995454
2103,2024-12-28,4018865.68821594,2982417.88317436
2104,2024-12-27,4023479.36577247,2965181.53543499
2105,2024-12-20,3991239.05118399,2959605.57162015
2106,2024-12-23,4008202.96710174,2951185.66493902
2107,2024-12-26,4027278.68588661,2962629.59029778
2108,2024-12-14,4008373.74118099,2968334.7897027
2109,2024-12-27,4009034.28274517,2952461.53700364
2110,2024-12-29,4001148.5603616,2958721.2117618
2111,2024-12-26,4016587.17630894,2982619.78013763
2112,2024-12-27,3990654.52518254,2958042.6567182
2113,2024-12-25,4003730.94303977,2956368.4279853
2114,2024-12-23,4001432.16108448,2953200.37706391
2115,2024-12-25,3994326.61234434,2957187.52367686
2116,2024-12-27,4005257.53482608,2956500.78298293
2117,2024-12-28,4010308.68481232,2955788.17348481
2118,2024-12-13,3996474.59369297,2954517.69621662
2119,2024-12-30,3993450.55741501,2957393.28933406
2120,2024-12-14,4001815.6096788,2951513.30131581
2121,2024-12-20,4005808.911531,2979700.79808274
2122,2024-12-30,4000066.31307736,2958536.05814557
2123,2024-12-24,3995182.70008126,2957229.7734274
2124,2024-12-10,3998306.43480972,2952179.74692864
2125,2024-12-27,4008608.1199118,2956399.32523444
2126,2024-12-20,4014051.84237816,2959573.5252597
2127,2024-12-27,4006902.11862869,2965190.96271077
2128,2024-12-26,4000247.95013298,2952851.0840099
2129,2024-12-30,4013341.69994335,2955569.81447651
2130,2024-12-26,4000447.87312448,2955150.1901216
2131,2024-12-22,3994216.80035306,2955392.84441853
2132,2024-12-26,4007536.3352765,2963907.25072484
2133,2024-12-17,3992421.83035989,2953571.55023336
2134,2024-12-25,4016317.88764897,2983252.53311627
2135,2024-12-27,3994970.80695122,2951608.35367842
2136,2024-12-29,4008111.01075621,2956889.98017795
2137,2024-12-12,4010910.8670074,2959595.27232246
2138,2024-12-13,4002910.15508355,2956275.00073712
2139,2024-12-04,4022695.53235125,2962335.63442762
2140,2024-12-27,4003989.18321878,2957120.32897345
2141,2024-12-29,4015485.43864005,2965112.69051417
2142,2024-12-28,4025152.1115299,2961518.80408713
2143,2024-12-28,4012003.38849453,2971939.32360619
2144,2024-12-18,4000363.60506126,2953116.53157811
2145,2024-12-25,3999571.15518626,2952016.3409719
2146,2024-12-28,4015099.54896819,2955032.94466572
2147,2024-12-22,4026097.67420009,2963595.25377501
2148,2024-12-25,3989227.52836099,2956222.37050069
2149,2024-12-09,4005269.96127427,2959024.24298573
2150,2024-12-10,4024307.10849857,2958965.63708716
2151,2024-12-12,3999428.35307196,2954198.84109372
2152,2024-12-30,4005559.1768197,2954893.4707109
2153,2024-12-28,3998490.15706502,2956700.96304086
2154,2024-12-28,4001538.4698203,2952730.3710188
2155,2024-12-27,4030294.40988121,2961039.920915
2156,2024-12-24,4005466.4750324,2960784.21793743
2157,2025-01-01,4011171.10710844,2956508.38755474
2158,2024-12-28,4009100.56220322,2969412.5057893
2159,2024-12-27,4011220.95189788,2975499.19228089
2160,2024-12-10,3987919.10319572,2961030.96558023
2161,2024-12-25,4004611.16030346,2953024.02981779
2162,2024-12-24,4012506.23195288,2977974.96237697
2163,2024-12-25,4013353.14622375,2956031.6966888
2164,2024-12-26,4005074.79546674,2955152.03507228
2165,2025-01-01,4010570.22275992,2969982.48972479
2166,2024-12-28,3983187.86857825,2954905.82111373
2167,2024-12-25,3994609.87388287,2957637.76983067
2168,2024-12-30,4011345.28280108,2973410.08232916
2169,2025-01-01,4007799.77912929,2977471.12396664
2170,2024-12-28,3983647.61227736,2960783.43013668
2171,2024-12-27,4027670.29708085,2969229.62220865
2172,2024-12-27,4025716.7298237,2958350.36743093
2173,2025-01-01,4024602.15959859,2963328.07830439
2174,2024-12-23,4003744.84051174,2978082.64410985
2175,2024-12-13,3996646.25667314,2958001.45352395
2176,2024-12-25,4036497.3797061,2954456.03385062
2177,2025-01-01,4007945.59608049,2969834.02198005
2178,2025-01-01,3990598.33833562,2960250.5882828
2179,2025-01-01,4000338.44136965,2954972.0984628
2180,2024-12-30,4002935.15624769,2975360.74989415
2181,2025-01-01,4031509.49446226,2962413.04395122
2182,2024-12-12,4006955.87577074,2954425.27145134
2183,2024-12-29,4025348.28745475,2962919.57814039
2184,2024-12-28,4012644.27559796,2959890.02175707
2185,2024-12-16,4022802.65059042,2961263.2983756
2186,2024-12-28,3988993.61605386,2957063.53751704
2187,2025-01-01,3999033.57483238,2957430.47197289
2188,2024-12-25,3996452.97962012,2958736.77059685
2189,2024-12-30,3999703.26280543,2953969.14172284
2190,2025-01-01,4020005.4091244,2951693.61326065
2191,2024-12-18,3998845.38401794,2953704.53751497
2192,2024-12-29,4010080.48351146,2957822.26292258
2193,2024-12-25,4014886.50421073,2960612.90382358
2194,2024-12-16,4029240.67404521,2962166.41064611
2195,2024-12-18,4022515.75031233,2967518.25117913
2196,2024-12-23,4005682.19945591,2968541.19008025
2197,2025-01-01,4004457.70091597,2976701.87134469
2198,2024-12-24,4008477.18908849,2955266.65272428
2199,2024-12-16,4005463.36788778,2952341.0729765
2200,2024-12-30,4031119.05075947,2959238.28628705
2201,2024-12-29,3988908.73091963,2959668.86326648
2202,2024-12-28,4031465.12078106,2960288.7459042
2203,2024-12-30,3990874.34680752,2952241.27842849
2204,2024-12-29,3996358.39266647,2955618.88584453
2205,2025-01-01,3998943.61477752,2976310.49094134
2206,2024-12-30,3981428.61721592,2963113.5720617
2207,2024-12-22,4022816.05711611,2962254.1165803
2208,2025-01-01,3984166.12683672,2947984.71965142
2209,2025-01-01,4006947.03997221,2955231.30569973
2210,2024-12-30,3988912.70944653,2954189.85584975
2211,2025-01-01,4012403.51669174,2960607.37905052
2212,2024-12-12,4012771.71948336,2957250.45701379
2213,2024-12-28,4010870.56319071,2951550.78055311
2214,2024-12-20,3999891.89806528,2960937.09485024
2215,2024-12-22,4010686.72208983,2979519.29931112
2216,2025-01-01,3988435.63681832,2950691.82512855
2217,2025-01-01,4024213.20308282,2964794.00161743
2218,2024-12-26,4007797.14710547,2955636.11380235
2219,2024-12-28,3997923.6175216,2956772.11932649
2220,2024-12-09,3999434.65950963,2958010.4232262
2221,2024-12-24,4024325.12874803,2965863.95612182
2222,2024-12-14,4007365.94786099,2955008.20769351
2223,2024-12-28,4011715.30404632,2979346.86319243
2224,2024-12-30,4016771.37873025,2985323.93205329
2225,2025-01-01,4016144.72536418,2978505.99949074
2226,2024-12-30,4030897.29447681,2962426.96950777
2227,2024-12-30,3997127.55750279,2952890.50772918
2228,2024-12-18,3973941.44360706,2927756.56637047
2229,2024-12-17,4022646.94230325,2976875.50715073
2230,2024-12-27,4024478.32653304,2959878.58087511
2231,2024-12-29,4004615.09697237,2957050.53632002
2232,2025-01-01,4009334.64735696,2951901.95030111
2233,2024-12-28,3997605.82559408,2956291.39510124
2234,2025-01-01,4025332.10192898,2958901.98867507
2235,2024-12-29,3990142.75841931,2976594.047442
2236,2025-01-01,4021527.59246786,2962508.04901888
2237,2024-12-27,4017544.68417129,2966590.25310088
2238,2024-12-25,3998784.22259421,2952172.67059523
2239,2024-12-29,4035686.23919363,2955457.36859069
2240,2024-12-20,4002873.21562777,2951421.49816182
2241,2024-12-29,4020486.39636672,2977873.71599933
2242,2024-12-27,4010048.44666025,2968201.64447038
2243,2024-12-28,4014767.0222026,2952114.24372893
2244,2024-12-28,4005247.77564204,2954616.94302379
2245,2024-12-15,3997573.73973591,2955732.76444623
2246,2024-12-12,3991377.33135328,2957455.53697984
2247,2025-01-01,4005762.29300186,2956731.00415455
2248,2024-12-14,4011753.81481173,2972090.70673672
2249,2024-12-27,3990945.16714634,2953627.27656892
2250,2025-01-01,4005990.80530794,2953792.76819115
2251,2024-12-30,4009099.23546366,2956601.37377274
2252,2024-12-29,3997392.9421435,2954454.13532447
2253,2025-01-01,4011217.16192662,2960938.94075202
2254,2025-01-01,4001326.73289182,2958068.2242942
2255,2025-01-01,3993259.96825249,2957766.72763229
2256,2024-12-26,4013423.40062779,2975417.50144515
2257,2025-01-01,4006005.46523563,2968048.68190819
2258,2024-12-26,4005690.42461102,2956931.41290934
2259,2025-01-01,3994063.94230988,2958508.87817744
2260,2025-01-01,3994345.76871077,2956398.96756013
2261,2024-12-29,4008803.5535582,2953837.74137311
2262,2024-12-25,4000743.01975232,2955673.15985842
2263,2024-12-20,4016451.40343059,2964523.70010646
2264,2024-12-16,4024251.47513109,2963961.88606724
2265,2024-12-22,4037806.54323268,2954719.36480736
2266,2024-12-14,4005328.76658427,2962709.82955403
2267,2024-12-27,3991989.32402007,2958157.49613736
2268,2025-01-01,4003353.45096381,2952844.07991132
2269,2025-01-01,4009272.87395625,2957286.43328994
2270,2024-12-29,4002893.71462717,2956298.04491694
2271,2024-12-16,3995325.81613725,2956916.78719506
2272,2024-12-17,4000530.7865082,2970747.86624214
2273,2024-12-29,3990662.50958483,2952024.94171085
2274,2024-12-28,3996991.5824074,2955641.15535447
2275,2024-12-30,4004018.72745484,2955470.43485108
2276,2025-01-01,4024214.92098448,2962601.9847741
2277,2024-12-16,4033622.09446378,2961514.25720376
2278,2025-01-01,4013795.00969801,2971544.73634869
2279,2024-12-16,3996269.07637258,2971807.73724646
2280,2024-12-26,4009649.00468358,2969990.21323756
2281,2024-12-15,3995085.69309959,2958708.71811214
2282,2025-01-01,4013497.50995489,2955139.75875412
2283,2024-12-29,4011809.08067155,2960040.4158011
2284,2025-01-01,4009379.15764794,2958028.12881167
2285,2025-01-01,4023882.11400593,2972694.64269168
2286,2024-12-13,4012506.70947877,2953011.32493889
2287,2025-01-01,4033379.57872712,2965982.48147136
2288,2024-12-28,3995928.8296158,2955732.29234561
2289,2025-01-01,3995569.51824527,2956567.23039378
2290,2025-01-01,4002396.76277721,2959418.08980005
2291,2024-12-13,3987311.39611658,2956245.53559452
2292,2024-12-28,4013306.07821835,2949832.4043383
2293,2025-01-01,4016940.60951536,2977968.78716702
2294,2025-01-01,4023689.35696005,2959460.98731407
2295,2024-12-11,4014803.1668326,2979560.42093574
2296,2024-12-16,3990582.04748071,2952904.38871206
2297,2024-12-24,4000334.67620584,2951979.59497902
2298,2024-12-21,4016279.14275343,2966722.25560758
2299,2025-01-01,4003887.41681785,2953494.67604582
2300,2025-01-01,4001741.32304818,2963318.95467897
2301,2025-01-01,4000299.87225238,2953626.75248821
2302,2025-01-01,4004955.96538815,2953590.13505257
2303,2025-01-01,4012114.28659474,2973246.51890317
2304,2025-01-01,3997468.250806,2954905.74785272
2305,2024-12-28,4022864.5454678,2965315.28416652
2306,2025-01-01,3993255.93550341,2962910.31388366
2307,2024-12-12,4002782.25349425,2953814.26051699
2308,2024-12-17,4022692.82839585,2961496.06988581
2309,2024-12-19,4011643.397138,2959559.17657858
2310,2024-12-20,4016558.723241,2955225.83046602
2311,2025-01-01,4008451.2437158,2969294.11232652
2312,2025-01-01,4008049.68031881,2956051.58633277
2313,2025-01-01,4009947.62219379,2969827.67432258
2314,2025-01-01,3993820.54048547,2956774.77208359
2315,2025-01-01,4006963.87786989,2955713.98015472
2316,2025-01-01,4007308.28572482,2957121.63946669
2317,2025-01-01,4001776.4035028,2979589.74627248
2318,2024-12-29,3997970.85540952,2960240.96378681
2319,2024-12-24,3999911.94879352,2955567.89423714
2320,2025-01-01,3990752.5367525,2961035.18987376
2321,2025-01-01,3993852.11322744,2966891.94634256
2322,2025-01-01,3983546.78810441,2962367.52276311
2323,2025-01-01,3985819.55430174,2951250.04520827
2324,2024-12-15,3991070.95386871,2957176.47507534
2325,2024-12-29,4012793.24642864,2970403.76186178
2326,2025-01-01,4000873.6902809,2952523.79504481
2327,2025-01-01,4004484.08097129,2955347.05902103
2328,2024-12-29,4013849.01098221,2959481.61808917
2329,2024-12-28,4005175.35096594,2955115.59806727
2330,2025-01-01,3995669.28477279,2956490.22480069
2331,2025-01-01,4003146.68358154,2968202.42772387
2332,2025-01-01,4005868.08494757,2953678.236417
2333,2024-12-30,3988622.5306974,2960598.61401729
2334,2024-12-20,4008642.99988436,2954156.40347451
2335,2025-01-01,4002942.55081064,2956562.7127489
2336,2025-01-01,4005482.83756899,2955687.25850311
2337,2024-12-14,3997423.06791399,2954815.69905973
2338,2025-01-01,4013385.74803733,2983440.53896013
2339,2025-01-01,4018890.7677208,2968047.20250446
2340,2025-01-01,4018433.72824709,2956575.94414851
2341,2024-12-21,4025129.52167176,2964360.3751368
2342,2025-01-01,3996340.49626857,2956945.91063961
2343,2024-12-14,4016016.44305762,2959521.8848359
2344,2025-01-01,4020113.04754313,2976300.8580511
2345,2025-01-01,4029770.5576173,2961816.43788275
2346,2025-01-01,4031573.7617479,2959710.36110517
2347,2025-01-01,3993882.35289401,2957274.36735932
2348,2024-12-16,4032848.47173256,2960695.58862687
2349,2024-12-15,4005946.3356561,2958560.42501695
2350,2024-12-16,3998384.01704454,2955281.44630804
2351,2025-01-01,3998429.85497644,2956859.67346272
2352,2025-01-01,4009352.29034156,2957427.25480908
2353,2024-12-26,3997239.96233522,2956824.89668841
2354,2025-01-01,3973650.28184794,2928399.58304328
2355,2024-12-19,4011970.18309792,2971671.0116876
2356,2025-01-01,3986938.51117721,2958364.42140727
2357,2024-12-19,4010376.07309438,2958849.7656529
2358,2024-12-25,4004238.8811003,2953107.92448425
2359,2024-12-30,4023436.8499825,2960563.82300982
2360,2024-12-29,3985229.38030608,2933572.73097676
2361,2024-12-22,4005465.11040203,2957794.98365348
2362,2025-01-01,4001173.22872174,2951678.41097588
2363,2025-01-01,4001031.81798738,2946134.50098055
2364,2025-01-01,4000307.57461714,2955434.68592136
2365,2024-12-27,4013523.38412262,2961852.4739231
2366,2025-01-01,4014096.46778318,2951332.9754003
2367,2025-01-01,4004947.48673033,2953060.15994741
2368,2024-12-17,4003869.76869611,2952918.63286354
2369,2024-12-23,3985378.6146769,2957130.59598815
2370,2024-12-17,4004746.15161078,2956078.80332555
2371,2024-12-30,4008876.56573885,2954616.71391668
2372,2024-12-25,4006725.7450945,2955561.9669703
2373,2024-12-16,4012220.02617411,2959917.02244376
2374,2025-01-01,3998198.82622675,2940496.0116241
2375,2025-01-01,3996384.59019565,2954606.74659635
2376,2024-12-20,3999647.52396464,2962304.37792948
2377,2025-01-01,3996162.06705211,2956929.66512885
2378,2024-12-29,3989532.75863729,2961195.52464006
2379,2024-12-25,4016900.66326146,2975573.95682566
2380,2025-01-01,4006630.4454557,2955031.44911553
2381,2024-12-12,4023001.87602525,2965322.05563017
2382,2025-01-01,3999543.586947,2952513.06959373
2383,2024-12-11,4022230.4220003,2962816.70832196
2384,2024-12-30,4017347.5872889,2973747.06873563
2385,2025-01-01,4020845.76907871,2963462.13318022
2386,2025-01-01,4010279.28922013,2955463.35563826
2387,2025-01-01,4006103.40811967,2955841.13969277
2388,2024-12-24,4022523.1577458,2967431.8332055
2389,2024-12-27,4010428.21096191,2965868.66728353
2390,2025-01-01,4007822.20890492,2952605.40190606
2391,2025-01-01,4006411.68596437,2954981.12735402
2392,2025-01-01,4009115.28249241,2967861.34845206
2393,2025-01-01,4017313.69655578,2982286.72067021
2394,2025-01-01,4003557.14088431,2956484.11919579
2395,2025-01-01,3990409.56782697,2957671.43666186
2396,2024-12-30,3988692.52140527,2961176.98336205
2397,2024-12-28,3989838.56989676,2958556.2000473
2398,2024-12-29,4007903.01582835,2968932.24645085
2399,2024-12-14,4000590.1091414,2957958.91312491
2400,2025-01-01,3994817.59142015,2954613.93559935
2401,2025-01-01,3996998.28031734,2954696.53740973
2402,2024-12-24,3998005.83506127,2954375.90692023
2403,2025-01-01,4012565.65171866,2949645.05303428
2404,2025-01-01,4012430.35603331,2973058.12880285
2405,2025-01-01,4006909.17221021,2964594.29905052
2406,2025-01-01,4001655.97947293,2969610.61733614
2407,2025-01-01,3981681.37434542,2963207.70643604
2408,2025-01-01,3993077.2524592,2958986.69582271
2409,2024-12-30,4002541.42742454,2954329.05100758
2410,2025-01-01,3995139.9459047,2954759.53820775
2411,2024-12-16,4006867.97781891,2965183.98482387
2412,2025-01-01,3998552.39220013,2955394.6896249
2413,2024-12-19,4000437.02333112,2954152.03812482
2414,2025-01-01,3993877.88435413,2958994.51846785
2415,2025-01-01,4030785.22864615,2960759.04105146
2416,2024-12-30,3992362.691509,2959626.41586347
2417,2025-01-01,4004727.34608411,2956939.434057
2418,2025-01-01,3981219.39824204,2960141.67654823
2419,2024-12-29,4001820.45959786,2953120.86555449
2420,2024-12-15,3991242.6542939,2960960.5828792
2421,2025-01-01,4023563.91929794,2968820.37690718
2422,2024-12-30,4011003.52135108,2979166.82540139
2423,2025-01-01,3999379.15732997,2962691.52835282
2424,2024-12-30,4013370.80083734,2951227.52268486
2425,2024-12-30,3983536.29671652,2960413.09186701
2426,2024-12-19,4003796.82031265,2968275.60678985
2427,2025-01-01,4010054.30159512,2969616.56141265
2428,2025-01-01,4014125.48844122,2975618.24915298
2429,2024-12-30,4009321.56305755,2966887.1317043
2430,2024-12-26,4004935.25353816,2956332.36072395
2431,2024-12-24,4006913.3539744,2961718.46051024
2432,2025-01-01,3991395.50515266,2958369.41209332
2433,2025-01-01,4021248.87705188,2953220.73968923
2434,2024-12-29,4022170.92903478,2955046.84206983
2435,2024-12-30,3993119.03861531,2955036.8876315
2436,2024-12-16,4007112.32041774,2964041.44708853
2437,2025-01-01,4007726.3217165,2962348.85078183
2438,2025-01-01,4007074.33721318,2954573.8622155
2439,2025-01-01,4023010.94622994,2960930.56938149
2440,2025-01-01,4010022.91743693,2958879.10038169
2441,2024-12-24,4003290.06112729,2955987.25835496
2442,2025-01-01,3987957.47349749,2959603.48928696
2443,2025-01-01,4010965.38995945,2956331.82784761
2444,2025-01-01,3997470.43626062,2952909.86489442
2445,2025-01-01,4004541.99688574,2952567.97509009
2446,2025-01-01,4023638.16995152,2963861.01879074
2447,2025-01-01,4003696.21811583,2977205.81194787
2448,2024-12-23,3990179.11257405,2959723.85532198
2449,2025-01-01,4004480.03396207,2953689.73165285
2450,2024-12-24,3994134.72276279,2957431.31538797
2451,2024-12-25,4023738.20823828,2963374.85336004
2452,2025-01-01,4002299.34341579,2957928.88995634
2453,2025-01-01,4008909.78407856,2953229.35429105
2454,2024-12-24,3987880.33566176,2961066.77732966
2455,2025-01-01,4026749.98665097,2963392.84549197
2456,2025-01-01,4026161.11117031,2963058.42305249
2457,2025-01-01,4032099.85665678,2962976.20352096
2458,2025-01-01,4023867.48028225,2962267.65610709
2459,2025-01-01,4002880.49071469,2970370.9120127
2460,2025-01-01,4006061.47852204,2954906.289982
2461,2025-01-01,4008599.67269428,2957669.58682384
2462,2025-01-01,3991194.09568498,2976618.3526939
2463,2025-01-01,3993235.9828154,2973818.015748
2464,2025-01-01,4008644.89894057,2977094.67217989
2465,2025-01-01,3996271.15916926,2955869.7066016
2466,2025-01-01,3998037.890352,2954993.31758989
2467,2025-01-01,4002670.50758067,2952080.70714962
2468,2024-12-25,4010898.45187278,2970533.31420839
2469,2025-01-01,4006160.71382156,2955733.61294365
2470,2025-01-01,4005414.51016145,2943623.89907401
2471,2025-01-01,4004564.8178276,2956493.75137627
2472,2024-12-28,4020935.78764905,2967392.96132332
2473,2025-01-01,4000813.33649573,2952357.11233001
2474,2025-01-01,4002170.25596013,2956327.89797609
2475,2024-12-23,4020908.18275896,2976969.61223823
2476,2025-01-01,4026189.25141217,2963182.25710942
2477,2025-01-01,4021830.13937091,2962828.46474495
2478,2025-01-01,3992990.35885482,2957006.36732685
2479,2024-12-13,4003438.13888363,2957107.71192869
2480,2024-12-18,4006554.92425222,2963548.17834466
2481,2024-12-22,3994007.58016564,2954223.68695006
2482,2024-12-23,4013664.97304971,2958503.61374138
2483,2024-12-25,4012739.70996624,2958819.01766859
2484,2025-01-01,4007610.16295318,2963087.38148215
2485,2024-12-19,4009186.42572038,2953402.0995165
2486,2025-01-01,3996277.68140427,2954083.71249639
2487,2025-01-01,3999856.13929502,2958077.15020264
2488,2024-12-29,3983544.70900135,2957596.71064352
2489,2025-01-01,4040495.80545918,2964871.7704482
2490,2024-12-27,3999394.482453,2955356.14919568
2491,2024-12-18,3992495.77193826,2958720.55710133
2492,2024-12-24,3990534.05812965,2968353.35043928
2493,2025-01-01,4022799.9890791,2959538.78773377
2494,2024-12-21,3978838.34413278,2936634.14929161
2495,2024-12-20,4020574.52201435,2963997.15786259
2496,2024-12-27,3998617.7729732,2951985.10095816
2497,2024-12-18,4023584.30613627,2964266.08047593
2498,2024-12-18,3991632.157848,2959105.10726857
2499,2025-01-01,4030057.64104692,2960889.7777284
2500,2025-01-01,4016022.86092273,2960365.90585721
2501,2024-12-23,4005385.1409158,2957675.30842428
2502,2024-12-17,3993875.72819274,2954690.41053174
2503,2025-01-01,4011787.10635424,2971124.99315234
2504,2025-01-01,3992585.59807717,2957075.49576677
2505,2024-12-28,3986528.93426349,2957921.05549785
2506,2024-12-18,3999128.44155059,2959703.99448595
2507,2025-01-01,4012054.00945068,2969958.20911712
2508,2025-01-01,4026791.22737664,2963341.94466999
2509,2025-01-01,4005185.79583562,2937707.23311492
2510,2025-01-01,3998642.18759928,2957956.61365451
2511,2025-01-01,3983931.18489925,2960040.51035262
2512,2025-01-01,4033360.48010887,2960293.55692468
2513,2024-12-22,4006648.71405089,2955797.49745999
2514,2025-01-01,4013567.97012635,2962071.23116281
2515,2025-01-01,4003361.81961844,2952767.49496678
2516,2024-12-24,4002051.49976206,2952639.32995176
2517,2025-01-01,3989088.75972911,2957784.48575099
2518,2024-12-19,4015806.12089967,2985147.84517871
2519,2025-01-01,4024599.09377573,2991465.61777341
2520,2024-12-24,4009732.5395864,2952486.35833398
2521,2025-01-01,3998897.15560441,2941740.79237371
2522,2025-01-01,4005895.75439941,2954700.54151096
2523,2025-01-01,4005077.80195597,2950894.45120567
2524,2025-01-01,4003239.27662932,2955053.60718035
2525,2024-12-23,3992958.56821879,2956334.08101586
2526,2025-01-01,4001796.98825596,2956504.71911957
2527,2025-01-01,4008137.49536242,2962895.70506192
2528,2025-01-01,4004923.00230666,2962808.25158422
2529,2025-01-01,4021182.64692408,2964674.25655232
2530,2025-01-01,4024265.00945581,2963664.13526432
2531,2024-12-21,4014531.05076892,2987702.94491683
2532,2025-01-01,4000365.56871619,2956101.22998762
2533,2025-01-01,4005401.30188594,2953949.53032993
2534,2025-01-01,4029136.98738457,2963198.69727672
2535,2024-12-27,4005002.29221776,2953950.17693394
2536,2025-01-01,4012350.22443007,2976399.10924382
2537,2025-01-01,4020708.08860792,2964331.8599488
2538,2025-01-01,4008629.04220632,2976642.95206218
2539,2025-01-01,3999908.81182565,2968204.34408829
2540,2024-12-30,4020339.2802875,2965114.35292399
2541,2025-01-01,3993842.97245757,2957451.72550071
2542,2025-01-01,4007903.92121562,2954888.69766592
2543,2025-01-01,3996192.74981746,2955330.00226642
2544,2025-01-01,3981271.39184363,2958912.56115219
2545,2025-01-01,4027715.38924983,2961163.07678956
2546,2025-01-01,4008962.25598598,2967215.24290598
2547,2025-01-01,4027354.82371011,2963162.84062417
2548,2025-01-01,4013065.064882,2956107.2339303
2549,2025-01-01,4007086.9751931,2951748.49342907
2550,2025-01-01,3997290.87566597,2955168.67473867
2551,2024-12-22,4015066.94197354,2959910.95701988
2552,2025-01-01,4012361.1238932,2960210.25234059
2553,2025-01-01,4005963.53743992,2957325.80801675
2554,2025-01-01,3993175.49201686,2957133.63445404
2555,2025-01-01,4022095.41377737,2958442.02982102
2556,2024-12-22,4004438.91720456,2959081.01691238
2557,2024-12-26,4009413.25078935,2959840.90679227
2558,2025-01-01,4003270.0428553,2957920.90520724
2559,2025-01-01,4023889.61718508,2963300.55079474
2560,2025-01-01,4000107.34634269,2957924.45861003
2561,2025-01-01,4016597.35681245,2960365.3060818
2562,2025-01-01,3997775.86647571,2957391.99617846
2563,2025-01-01,4012392.48508335,2958521.55169793
2564,2025-01-01,4024745.05940943,2959904.32320804
2565,2025-01-01,4016999.49985311,2965065.44219304
2566,2025-01-01,4007780.40768182,2972076.18898039
2567,2024-12-30,4022360.68181109,2967253.73140227
2568,2025-01-01,3994684.21589173,2953915.94633551
2569,2025-01-01,4023287.85767493,2963655.68437929
2570,2025-01-01,4012506.48709125,2959799.39566414
2571,2025-01-01,4005459.76597755,2958387.2347176
2572,2025-01-01,4007852.81636757,2956161.70505918
2573,2024-12-29,4023110.37253941,2961483.15960257
2574,2025-01-01,3987980.95991276,2959601.60639192
2575,2024-12-20,3988098.41678954,2961559.9855595
2576,2025-01-01,4006492.16943317,2958342.64074995
2577,2025-01-01,4017077.57508849,2971362.35534525
2578,2024-12-23,4024276.59757627,2962313.56086554
2579,2024-12-22,4014629.27443509,2982615.21125245
2580,2024-12-24,3989002.25833474,2958447.96145551
2581,2025-01-01,4002899.77785333,2956381.50290796
2582,2024-12-17,3995361.85211016,2956016.54908167
2583,2025-01-01,3997714.45908749,2955733.26656808
2584,2025-01-01,3998205.18253118,2952786.37162784
2585,2024-12-19,4004299.42471379,2953390.34074491
2586,2025-01-01,3991563.90944274,2968372.13050372
2587,2024-12-30,3992394.06119165,2968370.49804223
2588,2025-01-01,4024886.08262687,2959769.35413061
2589,2025-01-01,3997485.04190896,2955681.16989927
2590,2025-01-01,4007703.44754765,2972795.43626137
2591,2025-01-01,3987625.8592862,2958112.8458872
2592,2025-01-01,4012582.53569118,2961038.83144339
2593,2024-12-17,4006939.64485766,2964539.45793912
2594,2025-01-01,4007972.0678885,2954267.52107905
2595,2024-12-27,4001026.57978929,2953448.94759574
2596,2025-01-01,4006984.36326984,2951386.12241607
2597,2025-01-01,4000020.92557632,2958453.688495
2598,2024-12-21,3989231.75995436,2952606.57027075
2599,2025-01-01,3988869.79356404,2953970.11058713
2600,2024-12-19,4015759.55950459,2950689.76322401
2601,2025-01-01,3999989.34339554,2958033.07892894
2602,2025-01-01,4012903.00402742,2960059.40357609
2603,2024-12-26,4009786.59679847,2953080.87338701
2604,2025-01-01,4013329.22621505,2959434.67963571
2605,2025-01-01,3988324.88927971,2958223.35621225
2606,2025-01-01,4005227.87394803,2955017.01540005
2607,2025-01-01,4008564.48539966,2966263.43985805
2608,2025-01-01,3997500.22613293,2956705.93775184
2609,2025-01-01,3982979.73052097,2961059.53000104
2610,2024-12-26,4023440.68013694,2962060.84253755
2611,2025-01-01,4005805.61357881,2975256.91856858
2612,2024-12-21,4010314.31341625,2955990.28687897
2613,2025-01-01,3991828.89439784,2959281.54085171
2614,2025-01-01,3997324.3331482,2955390.80958316
2615,2025-01-01,4025091.45241666,2969628.71945751
2616,2025-01-01,3986124.44896938,2954412.21534466
2617,2025-01-01,3992001.11119555,2945236.44851748
2618,2024-12-23,3997646.9828797,2956485.74946572
2619,2025-01-01,4039393.46981037,2955475.09505488
2620,2025-01-01,4002880.0672181,2956260.3984649
2621,2025-01-01,4011497.35159927,2960446.01823666
2622,2025-01-01,4012119.175024,2958303.56320634
2623,2025-01-01,4009925.10111556,2978799.615829
2624,2025-01-01,3992565.06162712,2961750.07581601
2625,2024-12-20,3995824.56690463,2959088.87414779
